,file,access_modify,final_modify,param_modify,Move Class,Rename Class,Move And Rename Class,Move Method,Rename Method,Move And Rename Method,Extract Method,Extract And Move Method,Rename Parameter,Add Parameter,Remove Parameter,Conflict_times
13,packages/SystemUI/src/com/android/systemui/qs/tiles/CellularTile.java,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,packages/SystemUI/src/com/android/systemui/screenshot/GlobalScreenshot.java,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15,packages/SystemUI/src/com/android/systemui/statusbar/phone/NotificationIconContainer.java,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
16,services/core/java/com/android/server/am/ActivityManagerConstants.java,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17,services/core/java/com/android/server/display/WifiDisplayController.java,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
18,services/core/java/com/android/server/pm/PackageManagerService.java,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
19,services/core/java/com/android/server/wm/ActivityRecord.java,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20,media/java/android/media/RingtoneManager.java,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0
21,packages/SystemUI/plugin/src/com/android/systemui/plugins/GlobalActions.java,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0
22,packages/SystemUI/src/com/android/keyguard/KeyguardUpdateMonitor.java,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
23,packages/SystemUI/src/com/android/systemui/doze/DozeScreenBrightness.java,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
24,packages/SystemUI/src/com/android/systemui/globalactions/GlobalActionsComponent.java,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0
25,packages/SystemUI/src/com/android/systemui/globalactions/GlobalActionsImpl.java,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
26,packages/SystemUI/src/com/android/systemui/qs/QSFooter.java,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
27,packages/SystemUI/src/com/android/systemui/qs/QSFooterImpl.java,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
28,packages/SystemUI/src/com/android/systemui/qs/QSPanel.java,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
29,packages/SystemUI/src/com/android/systemui/qs/tileimpl/QSFactoryImpl.java,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30,packages/SystemUI/src/com/android/systemui/screenrecord/RecordingService.java,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
31,packages/SystemUI/src/com/android/systemui/statusbar/CommandQueue.java,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0
32,packages/SystemUI/src/com/android/systemui/statusbar/KeyguardAffordanceView.java,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
33,packages/SystemUI/src/com/android/systemui/statusbar/phone/NotificationPanelView.java,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
34,packages/SystemUI/src/com/android/systemui/statusbar/policy/KeyButtonView.java,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
35,packages/SystemUI/src/com/android/systemui/statusbar/StatusBarMobileView.java,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0
36,services/core/java/com/android/server/display/DisplayManagerService.java,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
37,services/core/java/com/android/server/location/GnssNetworkConnectivityHandler.java,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
38,services/core/java/com/android/server/policy/PhoneWindowManager.java,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
39,services/core/java/com/android/server/power/PowerManagerService.java,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
40,services/core/java/com/android/server/statusbar/StatusBarManagerInternal.java,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
41,services/core/java/com/android/server/statusbar/StatusBarManagerService.java,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
42,telephony/java/android/provider/Telephony.java,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
43,telephony/java/android/telephony/PhoneNumberUtils.java,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
44,packages/SystemUI/src/com/android/systemui/screenshot/ScreenshotSelectorView.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
45,core/java/android/hardware/display/AmbientDisplayConfiguration.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
