,hash,commit,date
10,62da546cf8f4615cea39257aa4fca38331768952,"Revert ""Revert ""Restore preferred activity filter if it not inside""""

This reverts commit fc93d732ae17f21338ce63dc1672082cc349a2e8.

Reason for revert: re-uploading with fix

BUG: 170589675
Change-Id: Ica78710bfc40dfaac74152c7aec1985f6e19fd6c
(cherry picked from commit 5b80d5022416ca4baa334bb60ca82013f8cfe41c)
Merged-In: Ica78710bfc40dfaac74152c7aec1985f6e19fd6c",2021-03-21 13:53:34+01:00
11,95fa7687295561b3d938165d38393cfd7d9cab66,"MediaCodecInfo: limit resolution to 4K for 32-bit processes

Due to the limited virtual memory address space it is not practical
to advertise support for more than 4K for 32-bit processes.

Bug: 173488434
Test: atest CtsMediaTestCases -- --module-arg CtsMediaTestCases:size:small
Change-Id: Ibcd7f70f4efd8d696d831769bafe932207640830",2021-03-21 13:53:34+01:00
12,6941cbf93f302eeaedb5ab984b33c09ed77dbbbc,"MediaCodecInfo: do not alter performance points for 32-bit processes

Bug: 173488434
Test: atest CtsMediaTestCases:MediaCodecListTest
Merged-In: Ie40557dc0401411cc51650ea42c0fd75f90c67ce
Change-Id: Ie40557dc0401411cc51650ea42c0fd75f90c67ce",2021-03-21 13:53:34+01:00
13,6bd9c12ebe0566201bd727dd00513b11dbad8c5b,"perf: Support AIDL Lineage power HAL service

 * Call the new AIDL HAL where available and fall back to the HIDL HAL
   if not.
 * Map existing HIDL hint call to AIDL HAL.

TODO: Invoke the APIs directly from lineage sdk once killed HIDL.

Change-Id: Ieffa8f5c13c59b901cb030b7bb8a190793cd8cee",2021-03-21 13:58:57+01:00
14,401638a795b0c25097eb0561bb70f97d6a5bc556,"VolumeDialogImpl: Don't vibrate when volume dialog is not visible

We shouldn't be playing volume dialog specific haptic feedback
when the dialog is not visible.

Test: Call am.setRingerModeInternal(AudioManager.RINGER_MODE_VIBRATE)
      from external application, observe that there's no vibration.
Change-Id: I10ad1e0259092c2297d96f083161395275467781",2021-03-23 10:31:59+01:00
15,90a1fae619522e79d16799099de7525f0d6db0c5,"SystemUI: AODTile: Use SecureSetting to change doze setting

Change-Id: Ic39d26ac8a37041b75862627a497274b24f3362c",2021-03-25 12:37:05+01:00
16,bc36ac0dcbb62ad81f099087bb66b2ede59c3057,"SystemUI: AODTile: Actually start using SecureSetting

Change-Id: I37f0194fcb54db1cf3cae221f7f702d398834ced",2021-03-25 12:37:05+01:00
17,796d3a4c18092e0206936c4bf161e9e0b61154b4,"overlays: Fix background colouring for settings themed icons

 * Settings dashboard icons use primary colour as background since https://github.com/LineageOS/android_packages_apps_Settings/commit/1c376a3a10db9db94c0719263d9018c6cf8749d3
 * Google forgot to apply it in their themed icons, making them look odd

Change-Id: I45ef6b8cd7ed1a89a811fac6066df7bcdbdf56a6
Signed-off-by: Adithya R <gh0strider.2k18.reborn@gmail.com>",2021-03-31 17:43:43+02:00
18,1f0ac7f71914449a6cbf5d4c63356e7105106392,"keyguard: Do not trigger a wake up when hiding lockscreen

* This piece of code was introduced in commit:
      Swipe up to unlock when pulsing
      Change-Id: Ida5adb6a18f3ee992b1d154e10b35ba244f5b712
  However, it appears to not be needed and instead causes the device
  to wakeup right after dozing with no lockscreen set.

* Remove it and test with:
  adb shell am broadcast -a com.android.systemui.doze.pulse com.android.systemui
  The device can still be unlocked from pulsing state.

Change-Id: Ib5c2f930bd4de04cbf8f89f12d046f30c9b32a52",2021-04-01 00:21:01+02:00
19,2269a328e8f3ce8742a083260055fe81c61be022,"SystemUI: global actions: fix icon position on multi-line action

Some languages (such as Finnish) have reboot text over 2 lines.
Set the top margin of the message to 0dp when there is more than
1 line of text and to 14dp when there is only 1 line.
Fixes issue where icon is not inline  with other icons on a tile
with multi-line message.

Test: verify icons are aligned on different dpi's in power menu.

Signed-off-by: Timi Rautamäki <timi.rautamaki@gmail.com>
Change-Id: I4320e46a14e671e1176da14f8210604c7c9470d2",2021-04-03 18:56:09+02:00
20,a1775ac3a7f71d53ee7d8ade710f7d9d811c44db,"SystemUI: Fix status bar battery icon title

The wrong string was being picked up which is not capitalized
and not even localized. Use the already localized string
from SystemUI package.

Change-Id: I4be427c95a0fb98c77d450e0791bb8e3442ed3a1",2021-04-08 21:44:40+01:00
21,21a64f309e0b6b43b6ddf913e9d31adba893158f,"SystemUI: tiles: Open display settings on long clicks for livedisplay tiles

* Since commit ""LineageParts: Allow removing livedisplay pref screen with
  config_enableLiveDisplay"" I17103ad116d1d26855fb47fdee1fa6cdc914e053 the
  org.lineageos.lineageparts.LIVEDISPLAY_SETTINGS action does not exist
  anymore and hence the long click was broken.

* Instead open the display settings where the LiveDisplay settings can be
  found easily.

Change-Id: I5ddcf9f8877552f60adb5216d065ffdf93786a44",2021-04-09 10:09:36+02:00
22,5960e54c09803b3b07f4274afb1dc6a205bf58cd,"SystemUI: Add anti flicker tile

Change-Id: If2b23b509ff7f8c56abe427d8c35d27c453bd224",2021-04-09 10:09:36+02:00
23,0de4290f6e6bb144d7407e63324689a0e6bc8981,"Merge tag 'android-11.0.0_r34' into staging/lineage-18.1_merge-android-11.0.0_r34

Android 11.0.0 release 34

* tag 'android-11.0.0_r34':
  Revert ""Only allow BROWSABLE && DEFAULT Intents to be always opened""
  Fix legacy APIs when VPN switches to suspended underlying network.
  Backport test coverage from aosp/1547496.
  Backport some helpers in ConnectivityServiceTest.
  Test for bugs with suspended VPN underlying networks.
  Add a test for getDefaultNetworkCapabilitiesForUser.
  Improve testing of CONNECTIVITY_ACTION broadcasts.
  Test passing an underlying network array with null network in it.
  Make testVpnNetworkActive more deterministic.
  Make MockVpn more realistic and easier to use.
  Increase test coverage for VPN info sent to NetworkStatsService.
  Simplify MockVpn.
  Test a VPN with an underlying network that does not yet exist.
  Get ApplicationInfo using usr id
  [DO NOT MERGE] Close screenshot process on user switched
  RESTRICT AUTOMERGE Allow CDM to hide overlays
  RESTRICT AUTOMERGE Prevent non-system overlays from showing over CDM UI
  Fix thread safety issue on clearing cache
  [SettingsProvider] extend font size scale range
  [RESTRICT AUTOMERGE] Fix potential out of bounds writes in LogEvent.
  Only update native InputApplicationHandle once
  Only allow BROWSABLE && DEFAULT Intents to be always opened
  DO NOT MERGE: Do not inject mock location to chipset
  Check mode/boost index before accessing cached support value

Change-Id: I4cfee8d810d011847bd4835b4922f878e4a5bae2",2021-04-10 13:28:06-06:00
24,46712ee2e10a2e714edde5664354b132cb651d43,"SystemUI: Make center clock layout safe insets aware

This effectively fixes wrongly centered clock layout on
devices with side notch / hole punch.

Change-Id: I7cb8cbbe628397c50d37e23ba1853368e61a1fc9",2021-04-13 22:01:15+02:00
25,5a28ff769b487f003dc72cbd0ede6e8da4e605b3,"SystemUI: Move network traffic monitor under same layout as clock

This effectively fixes wrongly network monitor layout on
devices with side notch / hole punch.

Change-Id: I217b886d8da75eab7636066f4822f5fd6dbc9aff",2021-04-13 22:01:15+02:00
26,84c0117f46816f2d591e593856d430877eb5aee7,"SystemUI: Hide centered_area when showing heads up

Needed for network traffic monitor.

Change-Id: Ib96a75a936cf4d71e23a575e012741b812ed2aa1",2021-04-13 22:01:15+02:00
27,70af95c7b26e3d2dcbab3a4bf1e41336e91ea1cf,"SystemUI: Pass lock pattern size to biometrics auth

Fixes: https://gitlab.com/LineageOS/issues/android/-/issues/3344
Change-Id: I6f1c6dbd1abc583dedc8206218903f706fefd6fd",2021-04-17 00:00:22+02:00
28,01b994ac7c5624c1efa8fba1c3fa84d586c164da,"[SQUASH]base: Revert secondary home handle

So following navbar mess for hours and thinking how did AOSP messed it this bad.
Apparently they draw a fake navbar for landscape orientation.
The code is broken, I don't know why or how it even got pushed.

These reverts solve ""navbar"" being drawn in random places on the screen
when activity resumed from recents on landscape, stealing touches while
doing nothing really.

Revert ""Show secondary home handle in immersive apps""

This reverts commit 9c84ea1ff0d93354b6eb378957b2e2f869537664.

Revert ""Draw a fake home handle during QuickSwitch""

This reverts commit 63e92bc00bdfef5cb5f8a8e086fc54e7e6a8d864.

Change-Id: I6223247fa2f24466f4497855f80be0faf46dd242",2021-04-22 09:43:12+02:00
29,6cd9135c9cbfe3b423825a67f600b3cb06fa0717,"Keyguard: Fix mapping mismatch between KeyEvent and NumPadKey

Change-Id: Ida28a4f037c2f3fa843ac136779e026020d711db",2021-04-24 19:42:51+01:00
30,be00ba5a03fe0aefa1a6ec61158504ede7f444bf,"SystemUI: Apply system_icons_keyguard_padding_end to parent view

* This fixes ugly padding when multiuser switch is visible
  and system_icons_keyguard_padding_end is overlayed to some
  custom value.

Change-Id: If5a1facac7f3b4c1569129ad9574e3c148323e10",2021-04-27 13:42:46+02:00
31,2807f50ea5f5263bb23039c42fa0c9dc1d736bf6,"SystemUI: allow to limit the max framerate of built-in screen recorder

Some devices seem to have problems when running the screen recorder at
native resolution @ max fps (I'm looking at you surya). The symptoms may
include severe lagging in the recording or stuff like crashes when
stopping in a landscape orientation. Allow limiting the recorder fps to
fix these issues.

Test: record screen on surya with config_screenRecorderMaxFramerate==90
while screen is running @ 120Hz, observe a smooth video. Stop the
recording while in full screen landscape youtube video, observe no crash

Signed-off-by: Kuba Wojciechowski <nullbytepl@gmail.com>
Change-Id: I361c7ae4bf74f2dd67b86e960f8d2d6ef63f5b8f",2021-04-28 06:43:36+02:00
32,8f854f406f83a570f2ea0c262281ee9f2edc1d99,"[DO NOT MERGE] Use loadDrawableAsUser in MediaDataManager

This fixes a SystemUI loopcrash when casting as a guest user.

Bug: 173026465
Test: Manual - install media app that can cast on guest user only,
      then cast from guest user.  SystemUI should not crash.
Test: atest com.android.systemui.media
Change-Id: I70f5de89a813c54a616eb701a02aa43272754580",2021-04-28 17:15:14+02:00
33,b6f3f9833f563fb9c4f5a1813104bd7d10462435,"SystemUI: Update carrier label margin right after setting the padding

This change addresses the two following issues:

* When restarting SystemUI using `pkill -9 systemui`, carrier label's
  margin start would not get initialized since onConfigurationChanged()
  didn't get called.

* onConfigurationChanged() was being called before onApplyWindowInsets()
  resulting in invalid mPadding.first being used.

Change-Id: I076d1e9cd7a2a011512f5dbd5de4a9a991f28042",2021-05-01 17:13:54+02:00
34,9bf606b9a614ce1de6a9d75af2c75b5d4d4f1f9b,"PhoneWindowManager: Add support for back key long press customization

Change-Id: I28762c88d4777f8dbc8f213a2522875c3428fdab",2021-05-03 23:30:02+02:00
35,773c39a5871868044a07201e6b31f051b6eb8eba,"PhoneWindowManager: Forward port long press back to kill app

Change-Id: If3ed27e8408cdf383653c7d18988112c13f8bcea",2021-05-04 13:02:53+02:00
36,029edb38dc90614d263da266ef6f8a3930038de1,"SystemUI: Force left-to-right for network traffic monitor holder

Fixes: https://gitlab.com/LineageOS/issues/android/-/issues/3445
Change-Id: I19ea852cedfd2a69a47006977f1b74a172008058",2021-05-06 13:51:51+02:00
37,653674cdb1f24976cdafe755df92da12d4646094,"Merge tag 'android-11.0.0_r37' into staging/lineage-18.1_merge-android-11.0.0_r37

Android 11.0.0 Release 37 (RQ2A.210505.003)

* tag 'android-11.0.0_r37':
  Revert ""Limit maximum allowed size for a status bar icon""
  [DO NOT MERGE] Make screenshot error notification PendingIntent immutable
  Revoke storage on SDK downgrade or new full storage request
  Restrict the overridden min size for PiP
  Limit maximum allowed size for a status bar icon
  [RESTRICT AUTOMERGE] Use userId instead of USER_CURRENT in shouldLockKeyguard.
  Add pkg target to snoozing alarm

Change-Id: I44ec31f8a08abbe4fa1cc1cc1e2c44f8196b44f8",2021-05-07 18:14:34-06:00
38,e97818f314866868b1995ddb5ee9fe28e41ec790,"WifiManager: Add StaState API [1/2]

Wifi stastate callback functions are refrenced by mediatek ims blobs when they init to register ims-service.

test: IMS services (voLTE and voWIFI) works fine on mtk67xx (begonia) and crashes due to missing stastate callback functions is no more.

- Reversed out from miui_BEGONIAININGlobal_V11.0.2.0.QGGINXM_7e11a54a70_10.0

Change-Id: I7309906d775f45c7ea42b3324679a0f7b776a1c9",2021-05-10 02:11:42+02:00
39,c3805604ef5323aa349e2f8c89abc8e32cf0941d,"VolumeDialogImpl: Reschedule the timeout on clicks on captions

Change-Id: Ie98813a91396f3c3a84aeac8a609071c5cc315f6",2021-05-14 11:48:42+02:00
40,678a06b709f35c37faa2c4a3c500c2eb4c0d6232,"VolumeDialogImpl: Remove insets listener on dismiss

Signed-off-by: Arian <arian.kulmer@web.de>
Change-Id: I880bfcedad40f2cd4f602709f2ba963aad5ac4cb",2021-05-14 11:49:43+02:00
41,b0675cecd76f907284d7dfb0a266fcd663f4fa6f,"VolumeDialogImpl: Get the location in window instead of on screen

* This fixes the location on devices with display cutouts.

Signed-off-by: Arian <arian.kulmer@web.de>
Change-Id: I38b84d227a36081d94d04d9985e73dc682effbda",2021-05-14 11:49:46+02:00
42,5921a436984295af3491037de42c406e26193d62,"ReadingModeTile: Drop dependency on wellbeing app

Google's wellbeing app used to provide Wind Down feature along with
a grayscale option and a tile for it. It is no longer the case,
so bring back our tile unconditionally.

Change-Id: I5a29d4f8f86dfe0361064842da8c9a3b2ce33d47",2021-05-14 23:21:05+01:00
43,ff120e6ff029b45bc9bf500b206387ab7a13512d,"Automatic translation import

Change-Id: I47c5dd47ca4ba5360258b4d96a751a3b530fd3e8",2021-05-15 21:14:00+02:00
44,de06a3c7cc67bb116f321a8e0c192585eb1e6c9e,"FODCircleView: Hide fod when screen is off

It seems that onHideFODView() will not be called when
the screen goes off by timeout under ambient display.

Obviously, this case cannot be handled by checking
doze status. Move to onScreenTurnedOff instead.

Test: reproduce this issue on OnePlus 7 Pro
      and see if notify_dim is set to 0

Signed-off-by: alk3pInjection <webmaster@raspii.tech>
Change-Id: Ib47f90eab806ffa7ad67b650fce3a4382b9d82e4",2021-05-16 12:49:18+02:00
45,600d04c1e5822d3cadeb752b142a80553b424582,"Make isUidIsolated public

Change-Id: I5a646690ff8de4ccf0802c6159e20520efa40185",2021-05-21 16:20:00+02:00
46,b5632e3ae323675db4243c451f91ec63f88339d5,"frameworks: Power menu customizations for R

* Forward-port the rest of power menu customizations to R (airplane mode, screenshot, lockdown, bugreport, user switcher).
* Screenshot option will always show by default and can be turned off in Settings.
* Cleanup some no-longer-necessary variables.
* Move constants back to the SDK.
* Use the new LineageGlobalActionsService to get user's configuration

Includes the commit below:
Author: Michael Bestas <mikeioannina@gmail.com>
Date:   Sat Jan 31 06:06:38 2015 +0200

    GlobalActions: Use circular user avatars

    * Use circular & smaller avatars, logic copied from SystemUI
    * Improve current user indication (thanks to maxwen)

    Change-Id: I81e6c4afd604f5cb8b22e2c4db9b174bbe7fb3f0
    Ticket-Id: OPO-456, CYNGNOS-1901

Signed-off-by: Gegham Zakaryan <zakaryan.2004@outlook.com>
Change-Id: Id0ea8ef3009e8e028ddf47698af94663cb33d49a",2021-05-23 15:17:05+02:00
47,2ca394b51030666edbab57775e1b7c30ae9c334b,"frameworks: Add tunable for GlobalActions configuration

Before, the power menu may have not updated when switching users. With tunables, we can be sure each user will only see their own settings.

Remove the ACTION_UPDATE_POWER_MENU broadcast as well.

Signed-off-by: Gegham Zakaryan <zakaryan.2004@outlook.com>
Change-Id: I1d7dbe1eac41a83910c9c6db28162212971b42fb",2021-05-23 15:17:05+02:00
48,d68b0efb442a405e4c7aa6cb574cf2d085ff2d45,"frameworks: New Users dialog for GlobalActions

Take advantage of the new R-style dialog used in PowerOptions for showing the user switcher. All of the previous functionality has been retained.

Signed-off-by: Gegham Zakaryan <zakaryan.2004@outlook.com>
Change-Id: Ib8ba9276d85b0ddcb3a188e72235eb77a4c70a82",2021-05-23 15:17:05+02:00
49,5ce924dca11eec89dbdb59f4bf8b56407beced49,"GlobalActionsDialog: Remove broken PhoneStateListener for airplane mode toggle

The Airplane Mode toggle in GlobalActions is completely broken,
being stuck in TurningOn transition state when pressing it when
Airplane Mode is off. This happens because the PhoneStateListener
doesn't trigger onServiceStateChanged when Airplane Mode turns on.
This commit removes the redundant PhoneStateListener and makes the
logic work for Telephony and non-Telephony devices pretty much the
same way by allowing onAirplaneModeChanged() to handle both cases.

Change-Id: Ifd1e06ff144addf8dd2c8494769b2d646599ae0a
Signed-off-by: Gegham Zakaryan <zakaryan.2004@outlook.com>",2021-05-23 15:17:05+02:00
50,b1a93f058c54bdda880bbaf4fada024d69672c8a,"Explicitly make SBC Dual Channel an optional (HD) codec

Change-Id: I92f9c0bde560075bb887afff3095ff284fa6f5ce",2021-05-27 22:11:29+02:00
51,c0d43e091d215da337b72ec178663f0641117ac2,"SystemUI: Remove unused resources

These have been moved to CarSystemUI

Change-Id: Ifb0e79c429ff2ed4666e2ba5b64efd334db10fd3",2021-05-28 18:11:31+02:00
52,1d36f44fdef026dcc8c56d77e6afaeacde0595d7,"SystemUI: QS: minimize detail view to middle of the button

Test: visual observation
Signed-off-by: Timi Rautamäki <timi.rautamaki@gmail.com>
Change-Id: I46b9be454ee5a699833ce0d8608df2e545e0f905",2021-05-31 00:58:40+02:00
53,81aec884244b5c535570d3c664a8c2c28e8cfd05,"SystemUI: avoid double ripple in QS detail view

 * Remove the style attribute of the imageview
   in order to remove background ripple for this
   view that was displayed in addition to the
   ripple of the whole layout.

Test: visual observation
Signed-off-by: Timi Rautamäki <timi.rautamaki@gmail.com>
Change-Id: I964a86bb1f4ff1539630f8f5e8fcec67e55a8a11",2021-05-31 00:58:50+02:00
54,dcb96947fe0d5bb8160ae9dc6670beee073f56ff,"SystemUI: use matching padding on both sides of QS detail title

 * Add a paddingEnd for the title switch for
   left-to-right symmetry.

Test: visual observation
Change-Id: Ida3d238ffdf54bf1e6fa12e9a4b0a18168fb5aec
Signed-off-by: Timi Rautamäki <timi.rautamaki@gmail.com>",2021-05-31 00:59:17+02:00
55,045f7580f787f5a3434667f59cd46cc5d9695439,"DozeSensors: only use proximity sensor if supported

On msm-4.14 devices, when the proximity sensor is in use,
the smp2p-sleepstate IRQ is fired multiple times a second,
with each one holding a 200ms wakelock.
This is probably a bug in the DSP firmware.
To fix this, avoid using the proximity sensor in doze mode,
because sleep is preferred to turning off the screen.

Change-Id: I57750afd77267abdc49780f70636626d20e666ad",2021-06-03 16:35:27+02:00
56,f5c3b65a32066d3c314b6b30849724a7f043740f,"IconPack{Sam,Victor}: Inverse vol collapse/expand anim path data

- This commit aligns the volume bar collapse/expand icon animations
  behaviour of Sam and victor with other themes and also reformat
  the code.

- Fixes wrong expand/collapse icon in volume bar.

Change-Id: I30d9cb88e89f2452ce013cdf7d882dee93a34fed",2021-06-12 06:02:30+02:00
57,14ea33f8e87874069612cb26912bf33bfd0e0be0,"Revert ""DO NOT MERGE Revert ""Set fixed fps when ambient or display brightness is high""""

This reverts commit 62a3a8387ef5889ba4598f561bfc4a7a29d58266.",2021-06-14 07:03:44-06:00
58,b80ca7e2abedc724fd31d6dfac0798f52ba2e6e3,"Revert ""DO NOT MERGE Revert ""Allow DeviceConfig to change display settings for high zone""""

This reverts commit 364ecec0779d28ef68bcc9601789a1fe0986af0e.",2021-06-14 07:03:44-06:00
